city,stationId,station_source,name,address,lat,lng,sea_level,status
Almaty,s2,IQAir,,Yegizbaev - Rozybakiev,43.230287,76.886544,841.0,ok
Almaty,s3,IQAir,,Bogenbay Batyr - Masanchi,43.252323,76.931237,804.0,ok
Almaty,60ec15223fdcd35938ff8d9a,Clarity,CHP,"Морг (Городское патологоанатомическое бюро), 131, улица Аксайская, Alatau District, Almaty, 050033, Kazakhstan",43.29161420999885,76.8043675626686,0.0,ok
Almaty,60ec15223fdcd35938ff8d04,Clarity,KBTU,"Panfilov Street, Almaly District, Almaty, 050004, Kazakhstan",43.25347876621724,76.94536842109201,0.0,ok
Almaty,609935dcc9348052e0c5d929,Clarity,DIS-7,"Интернациональная улица, Nauryzbay District, Almaty, Karasay District, Almaty Region, 040203, Kazakhstan",43.205327130825815,76.7769168478819,0.0,ok
Almaty,609935dec9348052e0c5da7f,Clarity,Alatau,"Алатау, Кафе, 53, улица Казыбек Тауасарулы, Bostandyk District, Almaty, 050023, Kazakhstan",43.17657810428695,76.89770583884862,0.0,ok
Almaty,60ec15223fdcd35938ff8d9e,Clarity,EkoPost,"Rysqulov avenue, Aqbulaq, Alatau District, Almaty, 050038, Kazakhstan",43.24965850474111,76.80559998147626,0.0,ok
Almaty,60ec15223fdcd35938ff8cf0,Clarity,AsiaFood,"Alatau District, Almaty, 050038, Kazakhstan",43.242831865620715,76.82871773078021,0.0,ok
Almaty,60ec151f3fdcd35938ff8aae,Clarity,Ippodrom,"Микрорайон Кулагер, Jetysu District, Almaty, 050064, Kazakhstan",43.30777990786845,76.92324250852016,0.0,ok
Almaty,609935dec9348052e0c5db1d,Clarity,Atyrau 54,"Атырау микрорайон, Medeu District, Almaty, 050019, Kazakhstan",43.29677960017615,76.99158959609677,0.0,ok
Almaty,60ec15213fdcd35938ff8c60,Clarity,School 77,"улица Закарпатская, Альмерек, Жулдыз, Turksib District, Almaty, 050049, Kazakhstan",43.36341047552753,77.00457206998595,0.0,ok
Almaty,60ec15233fdcd35938ff8de8,Clarity,169 School,"№169, Школа, 109, Утемисова улица, Шанырак 1, Шанырак, Alatau District, Almaty, 050065, Kazakhstan",43.29713287788326,76.86110376445615,0.0,ok
Almaty,609935dec9348052e0c5dadd,Clarity,Hospital-7,"KazMunayGas, Райымбек даңғылы, Kalkaman-1, Qalqaman, Nauryzbay District, Almaty, A10H6G1, Kazakhstan",43.23396107591564,76.80012719631037,0.0,ok
Almaty,60ec15203fdcd35938ff8bfa,Clarity,Magnum-273,"Magnum Сash & Сarry, 273, улица Хан Шатыр, Aqbulaq, Alatau District, Almaty, 050038, Kazakhstan",43.25074042971093,76.82301292953343,0.0,ok
