date,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,cloud_cover,wind_speed_10m,wind_speed_100m
2023-01-01 00:00:00+00:00,-3.5275,95.60787,-4.1275,0.1,100.0,0.82462114,1.6278821
2023-01-01 01:00:00+00:00,-4.1775002,94.86562,-4.8775,0.0,100.0,1.2206556,2.8178005
2023-01-01 02:00:00+00:00,-5.8275,96.25749,-6.3275,0.0,100.0,1.6401219,3.1906114
2023-01-01 03:00:00+00:00,-7.2775,96.95935,-7.6775,0.0,100.0,2.2825425,3.3600597
2023-01-01 04:00:00+00:00,-5.0775,95.18908,-5.7275,0.0,100.0,1.1401755,3.3837848
2023-01-01 05:00:00+00:00,-4.4775,95.57358,-5.0775,0.0,100.0,1.6970563,2.9410884
2023-01-01 06:00:00+00:00,-4.0775,93.447655,-4.9775,0.0,100.0,1.5811388,2.1931713
2023-01-01 07:00:00+00:00,-3.8274999,94.52365,-4.5775,0.0,100.0,1.6492423,1.8384775
2023-01-01 08:00:00+00:00,-3.6775,94.53032,-4.4275,0.0,100.0,1.5297059,1.8384775
2023-01-01 09:00:00+00:00,-3.7275,94.17295,-4.5275,0.0,100.0,1.0,1.3038405
2023-01-01 10:00:00+00:00,-3.8274999,93.81398,-4.6775,0.0,69.3,0.7,0.98994946
2023-01-01 11:00:00+00:00,-3.4775,91.0475,-4.7275,0.0,61.5,0.41231057,0.60827625
2023-01-01 12:00:00+00:00,-4.0775,92.74373,-5.0775,0.0,100.0,1.5811387,1.603122
2023-01-01 13:00:00+00:00,-3.4775,91.73653,-4.6275,0.0,91.799995,1.0816654,1.0
2023-01-01 14:00:00+00:00,-3.0275,85.74854,-5.0775,0.0,69.899994,0.4,0.3
2023-01-01 15:00:00+00:00,-2.8775,81.02594,-5.6775,0.0,19.8,0.2,0.5830952
2023-01-01 16:00:00+00:00,-2.9775,75.34016,-6.7275,0.0,17.4,0.8062258,0.7
2023-01-01 17:00:00+00:00,-3.2275,67.04584,-8.4775,0.0,18.6,1.2,0.89442724
2023-01-01 18:00:00+00:00,-3.3775,56.58337,-10.7775,0.0,10.799999,1.104536,1.0630146
2023-01-01 19:00:00+00:00,-3.4775,51.59282,-12.0275,0.0,17.1,1.4764823,1.3453624
2023-01-01 20:00:00+00:00,-3.5275,50.349026,-12.3775,0.0,26.099998,1.6124516,1.4866068
2023-01-01 21:00:00+00:00,-3.9275,53.144753,-12.0775,0.0,35.1,1.6401219,1.7
2023-01-01 22:00:00+00:00,-4.4275,53.646164,-12.4275,0.0,45.0,1.0049876,1.118034
2023-01-01 23:00:00+00:00,-4.6775,56.679546,-11.9775,0.0,69.6,0.8544004,0.42426407
2023-01-02 00:00:00+00:00,-5.5775,65.45956,-11.0275,0.0,72.0,0.5830952,1.0198039
2023-01-02 01:00:00+00:00,-7.3775,64.76826,-12.8775,0.0,88.8,1.3038405,1.8027756
2023-01-02 02:00:00+00:00,-4.9275,50.343822,-13.6775,0.0,96.0,0.56568545,0.8544004
2023-01-02 03:00:00+00:00,-4.4775,46.337814,-14.2775,0.0,100.0,1.0816654,0.8062258
2023-01-02 04:00:00+00:00,-7.0775,65.10257,-12.5275,0.0,100.0,3.2449963,2.8319604
2023-01-02 05:00:00+00:00,-5.5775,65.45956,-11.0275,0.0,100.0,2.236068,3.3837848
2023-01-02 06:00:00+00:00,-5.8275,76.006424,-9.3775,0.0,100.0,2.1633308,2.8319604
2023-01-02 07:00:00+00:00,-5.4275,82.23687,-7.9775,0.0,100.0,1.2806249,1.9697715
2023-01-02 08:00:00+00:00,-5.0275,83.24981,-7.4275,0.0,100.0,0.50990194,1.5132746
2023-01-02 09:00:00+00:00,-4.1275,84.65074,-6.3275,0.0,100.0,0.28284273,1.6492423
2023-01-02 10:00:00+00:00,-2.6775,66.13598,-8.127501,0.0,100.0,0.44721362,1.6278821
2023-01-02 11:00:00+00:00,-1.9775,58.090816,-9.1275,0.0,68.1,1.0198039,2.5079873
2023-01-02 12:00:00+00:00,-1.4775,50.94752,-10.3275,0.0,92.100006,0.36055514,1.0816654
2023-01-02 13:00:00+00:00,-0.9275,42.908447,-11.9775,0.0,62.7,0.4,0.98488575
2023-01-02 14:00:00+00:00,-2.5774999,45.793293,-12.6775,0.0,59.4,1.2,0.31622776
2023-01-02 15:00:00+00:00,-1.7275,40.969627,-13.2775,0.0,57.600002,0.50990194,0.56568545
2023-01-02 16:00:00+00:00,-1.7275,39.98308,-13.5775,0.0,50.4,0.53851646,0.60827625
2023-01-02 17:00:00+00:00,-2.2775,40.798553,-13.8275,0.0,20.400002,0.60827625,0.36055514
2023-01-02 18:00:00+00:00,-2.4775,38.942577,-14.5775,0.0,0.6,0.3,0.60827625
2023-01-02 19:00:00+00:00,-2.6275,36.412334,-15.5275,0.0,6.9,0.44721362,0.6708204
2023-01-02 20:00:00+00:00,-1.7774999,30.818586,-16.7775,0.0,0.9,0.5,0.7615773
2023-01-02 21:00:00+00:00,-1.2275,27.212896,-17.7775,0.0,2.6999998,0.8062258,0.14142136
2023-01-02 22:00:00+00:00,-1.3774999,27.052732,-17.9775,0.0,3.6,1.6278821,1.9209373
2023-01-02 23:00:00+00:00,-4.4775,34.20421,-17.927502,0.0,18.900002,2.5019991,2.8319604
2023-01-03 00:00:00+00:00,-3.7275,34.731792,-17.077501,0.0,23.1,1.9416487,3.0
2023-01-03 01:00:00+00:00,-4.4275,37.851265,-16.677502,0.0,69.3,0.5830952,0.9433981
2023-01-03 02:00:00+00:00,-2.8775,29.089163,-18.427502,0.0,87.600006,1.0,1.4866068
2023-01-03 03:00:00+00:00,-7.9775,48.00399,-17.077501,0.0,70.8,1.4142135,1.7262677
2023-01-03 04:00:00+00:00,-3.2275,53.344402,-11.3775,0.0,90.00001,1.1313709,2.0
2023-01-03 05:00:00+00:00,-1.1775,64.9659,-6.9275,0.0,89.4,1.3453624,3.8587563
2023-01-03 06:00:00+00:00,1.5725,47.96285,-8.2775,0.0,90.00001,1.2206556,2.0880613
2023-01-03 07:00:00+00:00,-0.1275,69.293396,-5.0775,0.0,76.200005,1.9646883,2.7730849
2023-01-03 08:00:00+00:00,-0.4275,72.171616,-4.8275,0.0,90.90001,2.1023796,3.8275316
2023-01-03 09:00:00+00:00,-0.77750003,80.41574,-3.7275,0.0,89.4,1.0,1.3038404
2023-01-03 10:00:00+00:00,-2.5275,88.75635,-4.1275,0.0,92.700005,1.2083046,1.8248286
2023-01-03 11:00:00+00:00,-0.32750002,72.73752,-4.6275,0.0,93.0,0.28284273,1.3341664
2023-01-03 12:00:00+00:00,0.5725,54.832184,-7.4775,0.0,89.4,1.7720045,2.9154758
2023-01-03 13:00:00+00:00,-0.1275,58.35353,-7.3275,0.0,90.00001,0.5830952,1.1313709
2023-01-03 14:00:00+00:00,-0.47750002,61.021046,-7.0775,0.0,90.00001,1.5033296,1.9235384
2023-01-03 15:00:00+00:00,-1.7275,69.2173,-6.6275,0.0,90.00001,1.3000001,1.5652475
2023-01-03 16:00:00+00:00,-4.0275,80.24201,-6.9275,0.0,90.00001,2.1400933,2.4186773
2023-01-03 17:00:00+00:00,-5.3275,81.932465,-7.9275,0.0,88.8,1.8027756,1.8973665
2023-01-03 18:00:00+00:00,-3.8775,69.022896,-8.7275,0.0,89.4,1.5132746,2.4166093
2023-01-03 19:00:00+00:00,-7.0775,81.68839,-9.6775,0.0,86.4,2.0223749,3.224903
2023-01-03 20:00:00+00:00,-3.4275,71.02318,-7.9275,0.3,98.7,2.184033,5.0
2023-01-03 21:00:00+00:00,-2.6275,81.988785,-5.2775,1.7,100.0,1.8867962,5.239275
2023-01-03 22:00:00+00:00,-0.6775,86.96607,-2.5774999,2.1,100.0,3.3301651,7.077429
2023-01-03 23:00:00+00:00,-0.47750002,85.07504,-2.6775,0.8,100.0,3.4999998,6.9426217
2023-01-04 00:00:00+00:00,-1.3774999,89.852875,-2.8274999,0.7,100.0,2.2627418,4.2190046
2023-01-04 01:00:00+00:00,-1.5274999,92.54753,-2.5774999,2.2,100.0,1.0630146,1.4035668
2023-01-04 02:00:00+00:00,-1.7275,92.192856,-2.8274999,2.5,100.0,0.94868326,0.36055514
2023-01-04 03:00:00+00:00,-2.1275,90.80393,-3.4275,2.8,88.8,1.6552945,3.4525354
2023-01-04 04:00:00+00:00,-1.1274999,88.22193,-2.8274999,0.6,100.0,2.184033,2.630589
2023-01-04 05:00:00+00:00,-0.2775,81.69533,-3.0275,0.0,100.0,2.4413111,3.6400552
2023-01-04 06:00:00+00:00,-0.3775,81.681625,-3.1275,0.0,100.0,2.418677,3.2015622
2023-01-04 07:00:00+00:00,-0.2275,79.89825,-3.2775,0.0,93.600006,2.6907248,3.676955
2023-01-04 08:00:00+00:00,-0.52750003,81.66106,-3.2775,0.0,90.00001,2.828427,4.527693
2023-01-04 09:00:00+00:00,-0.5775,83.188614,-3.0774999,0.0,89.4,2.6907248,4.3416586
2023-01-04 10:00:00+00:00,-1.1775,82.802,-3.7275,0.0,90.90001,2.385372,4.4777226
2023-01-04 11:00:00+00:00,-1.2774999,80.94822,-4.1275,0.0,90.00001,2.6627054,5.0
2023-01-04 12:00:00+00:00,-1.5274999,80.004395,-4.5275,0.0,90.00001,2.624881,4.7201695
2023-01-04 13:00:00+00:00,-0.2275,73.30644,-4.4275,0.0,90.00001,2.942788,5.280152
2023-01-04 14:00:00+00:00,0.3225,66.31314,-5.2275,0.0,90.00001,2.9410882,5.6938567
2023-01-04 15:00:00+00:00,0.82249993,65.18402,-4.9775,0.0,90.00001,2.996665,6.129437
2023-01-04 16:00:00+00:00,0.92249995,68.47876,-4.2275,0.0,90.00001,3.0528674,6.3411355
2023-01-04 17:00:00+00:00,1.0225,71.380005,-3.5774999,0.0,90.00001,3.1622775,6.4031243
2023-01-04 18:00:00+00:00,-0.32750002,75.24174,-4.1775002,0.0,90.00001,2.0615528,4.2801867
2023-01-04 19:00:00+00:00,0.82249993,65.18402,-4.9775,0.0,85.200005,1.6552945,3.4132097
2023-01-04 20:00:00+00:00,1.2225001,61.679787,-5.3275,0.0,82.200005,1.6643317,3.7443287
2023-01-04 21:00:00+00:00,0.3225,65.56353,-5.3775,0.0,77.100006,2.0248458,4.5793014
2023-01-04 22:00:00+00:00,1.9725001,53.75845,-6.4275,0.0,78.0,1.7088008,4.204759
2023-01-04 23:00:00+00:00,3.2225,49.00549,-6.4775,0.0,57.9,1.6401219,3.8013155
2023-01-05 00:00:00+00:00,2.7725,54.185028,-5.5775,0.0,37.5,2.5942245,2.9681644
2023-01-05 01:00:00+00:00,3.1225,51.274323,-5.9775,0.0,32.100002,1.7088008,1.4866068
2023-01-05 02:00:00+00:00,3.2725,47.906197,-6.7275,0.0,30.900002,1.7,1.8867962
2023-01-05 03:00:00+00:00,3.2225,45.030487,-7.5775,0.0,27.0,2.0223749,2.7202942
2023-01-05 04:00:00+00:00,3.0225,44.279453,-7.9775,0.0,27.0,1.8439089,2.385372
2023-01-05 05:00:00+00:00,2.1725001,49.077675,-7.4275,0.0,29.699999,2.280351,2.5495098
2023-01-05 06:00:00+00:00,-0.6275,70.512535,-5.3275,0.0,30.599998,2.5,2.6172504
2023-01-05 07:00:00+00:00,0.12249999,72.27903,-4.2775,0.0,23.4,1.7691805,3.448188
2023-01-05 08:00:00+00:00,-0.52750003,79.55581,-3.6275,0.0,27.9,1.8867962,2.9614186
2023-01-05 09:00:00+00:00,2.0725,65.22745,-3.7775,0.0,29.4,1.2041595,2.0
2023-01-05 10:00:00+00:00,2.2725,64.545654,-3.7275,0.0,39.9,1.2529964,0.781025
2023-01-05 11:00:00+00:00,-0.2775,69.788025,-5.1275,0.0,53.4,2.9681644,1.8973665
2023-01-05 12:00:00+00:00,-2.7275,82.91241,-5.2275,0.0,79.2,2.84605,4.022437
2023-01-05 13:00:00+00:00,-2.8274999,78.3036,-6.0775,0.0,81.0,2.4020824,4.3863425
2023-01-05 14:00:00+00:00,-3.1775,77.058044,-6.6275,0.0,82.8,1.7262677,2.118962
2023-01-05 15:00:00+00:00,-1.9775,66.809906,-7.3275,0.0,70.799995,1.6401219,2.302173
2023-01-05 16:00:00+00:00,-1.2774999,58.503498,-8.3775,0.0,65.4,2.280351,4.0816665
2023-01-05 17:00:00+00:00,0.5225,47.840107,-9.2775,0.0,55.8,2.0518284,2.0248458
2023-01-05 18:00:00+00:00,3.8725,34.284603,-10.4775,0.0,50.4,0.6708204,0.9055385
2023-01-05 19:00:00+00:00,3.9724998,33.112507,-10.8275,0.0,49.800003,1.3038405,0.92195445
2023-01-05 20:00:00+00:00,2.8725,35.07894,-11.0775,0.0,52.5,2.0124612,1.6763055
2023-01-05 21:00:00+00:00,4.1725,30.147394,-11.8275,0.0,50.7,2.3430748,1.6124516
2023-01-05 22:00:00+00:00,4.5225,28.833776,-12.0775,0.0,93.9,1.8027756,1.0816654
2023-01-05 23:00:00+00:00,3.8725,31.411116,-11.5775,0.0,64.8,0.9055385,0.7
2023-01-06 00:00:00+00:00,3.1225,29.469427,-13.0275,0.0,95.4,2.34094,2.109502
2023-01-06 01:00:00+00:00,2.4225001,29.980139,-13.4275,0.0,79.5,2.0223749,1.6124516
2023-01-06 02:00:00+00:00,4.3725,24.377863,-14.2775,0.0,77.4,2.2135942,2.0248458
2023-01-06 03:00:00+00:00,7.2725,19.703638,-14.4275,0.0,66.0,1.2165525,1.118034
2023-01-06 04:00:00+00:00,4.8725,27.689274,-12.2775,0.0,81.00001,2.059126,0.86023253
2023-01-06 05:00:00+00:00,7.9224997,24.316336,-11.2775,0.0,67.200005,1.6763055,1.0
2023-01-06 06:00:00+00:00,7.9224997,26.325916,-10.2775,0.0,61.200005,0.98488575,1.5297059
2023-01-06 07:00:00+00:00,7.2225,29.992298,-9.2275,0.0,86.700005,1.6278821,2.236068
2023-01-06 08:00:00+00:00,7.8725004,29.030462,-9.0775,0.0,52.800003,0.98488575,2.0099752
2023-01-06 09:00:00+00:00,8.3725,26.982327,-9.5775,0.0,80.700005,0.92195445,1.8867962
2023-01-06 10:00:00+00:00,6.7725,35.168625,-7.5775,0.0,90.600006,1.360147,1.6552945
2023-01-06 11:00:00+00:00,6.8725,35.471592,-7.3775,0.0,100.0,0.92195445,1.4866068
2023-01-06 12:00:00+00:00,7.9224997,31.642403,-7.9275,0.0,100.0,0.5,1.6278821
2023-01-06 13:00:00+00:00,7.2225,34.631405,-7.3775,0.0,89.4,1.2041595,0.36055514
2023-01-06 14:00:00+00:00,4.5225,47.542328,-5.6775,0.0,90.00001,1.8439089,1.7888545
2023-01-06 15:00:00+00:00,5.9725,44.986732,-5.0775,0.0,89.700005,1.5231546,1.3928387
2023-01-06 16:00:00+00:00,2.0725,65.471886,-3.7275,0.0,98.7,2.1400933,2.2022715
2023-01-06 17:00:00+00:00,2.2225,70.0441,-2.6775,0.0,100.0,2.236068,2.9832866
2023-01-06 18:00:00+00:00,5.8725,59.89257,-1.3275,0.0,100.0,1.104536,1.3416408
2023-01-06 19:00:00+00:00,2.4725,76.01079,-1.3275,0.0,100.0,1.8973665,2.3086793
2023-01-06 20:00:00+00:00,2.2225,78.516685,-1.1274999,0.0,100.0,2.0880613,3.9623227
2023-01-06 21:00:00+00:00,2.6225,78.578926,-0.7275,0.0,100.0,2.1213202,5.346027
2023-01-06 22:00:00+00:00,2.6725001,80.32274,-0.3775,0.0,100.0,2.1213202,5.2469034
2023-01-06 23:00:00+00:00,2.1225,84.13599,-0.2775,0.0,100.0,2.3194828,4.031129
2023-01-07 00:00:00+00:00,1.2725,84.65134,-1.0275,0.0,100.0,2.3323808,3.5805027
2023-01-07 01:00:00+00:00,-0.4275,86.03126,-2.4775,0.0,88.8,2.5612497,3.720215
2023-01-07 02:00:00+00:00,-0.2275,82.617615,-2.8274999,0.0,74.4,2.280351,3.11127
2023-01-07 03:00:00+00:00,1.7725,76.17082,-1.9775,0.0,55.5,1.421267,1.9209373
2023-01-07 04:00:00+00:00,2.6725001,70.13635,-2.2275,0.0,29.1,1.6,2.0808651
2023-01-07 05:00:00+00:00,0.42249995,83.93154,-1.9775,0.0,39.0,2.280351,2.7166157
2023-01-07 06:00:00+00:00,1.0725,85.250084,-1.1274999,0.0,44.4,2.2,4.031129
2023-01-07 07:00:00+00:00,0.82249993,88.07648,-0.9275,0.0,29.099998,2.915476,4.6010866
2023-01-07 08:00:00+00:00,0.5725,90.33601,-0.82750005,0.0,23.1,2.9614186,4.9162993
2023-01-07 09:00:00+00:00,0.72249997,89.03812,-0.8775,0.0,40.5,2.886174,5.0487623
2023-01-07 10:00:00+00:00,-0.17750001,90.94452,-1.4775,0.0,34.5,1.9416487,4.7296934
2023-01-07 11:00:00+00:00,-1.6274999,90.84029,-2.9275,0.0,68.4,2.1377556,4.4011364
2023-01-07 12:00:00+00:00,-1.3774999,84.33936,-3.6775,0.0,86.7,2.996665,4.031129
2023-01-07 13:00:00+00:00,-1.9275,84.590485,-4.1775002,0.0,91.8,3.104835,3.324154
2023-01-07 14:00:00+00:00,-0.9275,80.69542,-3.8274999,0.0,92.7,2.1540658,2.147091
2023-01-07 15:00:00+00:00,-1.4275,81.23139,-4.2275,0.0,87.9,1.8439089,1.9235384
2023-01-07 16:00:00+00:00,-1.7275,78.77627,-4.9275,0.0,78.9,1.8439089,2.0615528
2023-01-07 17:00:00+00:00,-1.0275,74.55145,-4.9775,0.0,78.9,1.7204651,1.7492856
2023-01-07 18:00:00+00:00,2.2225,55.283325,-5.8275,0.0,91.5,1.2529964,1.5
2023-01-07 19:00:00+00:00,1.8225,57.1002,-5.7775,0.0,100.0,2.5179358,2.7166157
2023-01-07 20:00:00+00:00,-0.47750002,68.95712,-5.4775,0.0,100.0,2.158703,4.2544093
2023-01-07 21:00:00+00:00,-2.0775,75.21375,-5.8775,0.0,100.0,2.1633308,2.9698482
2023-01-07 22:00:00+00:00,-2.1775,75.77093,-5.8775,0.0,100.0,1.104536,2.4839485
2023-01-07 23:00:00+00:00,-1.9775,73.81255,-6.0275,0.0,100.0,1.9416488,4.2544093
2023-01-08 00:00:00+00:00,-1.4275,75.61564,-5.1775,0.0,100.0,3.1622777,4.0447497
2023-01-08 01:00:00+00:00,-0.4275,67.41382,-5.7275,0.0,59.999996,2.5942245,4.4944406
2023-01-08 02:00:00+00:00,1.5725,55.317535,-6.4275,0.0,30.899998,2.3086793,4.031129
2023-01-08 03:00:00+00:00,7.0725,40.77173,-5.3775,0.0,4.5,1.5524175,2.3259406
2023-01-08 04:00:00+00:00,7.8725004,36.048656,-6.2775,0.0,13.800001,0.41231057,0.3
2023-01-08 05:00:00+00:00,3.3725,61.745277,-3.2775,0.0,8.4,2.1931713,2.6907248
2023-01-08 06:00:00+00:00,4.5725,60.0083,-2.5275,0.0,15.3,1.5264337,2.9832866
2023-01-08 07:00:00+00:00,3.3225,66.73644,-2.2775,0.0,0.9,1.6643317,3.7443287
2023-01-08 08:00:00+00:00,3.0725,70.99727,-1.6775,0.0,15.6,2.0248458,2.1260293
2023-01-08 09:00:00+00:00,6.2725,47.870354,-3.9775,0.0,21.6,0.8062258,0.1
2023-01-08 10:00:00+00:00,6.2725,48.050053,-3.9275,0.0,30.300001,0.44721362,1.2727922
2023-01-08 11:00:00+00:00,6.3225,46.468723,-4.3275,0.0,27.600002,1.3341664,2.302173
2023-01-08 12:00:00+00:00,5.7225,50.85311,-3.6775,0.0,30.000002,0.5830952,1.5
2023-01-08 13:00:00+00:00,4.0725,56.836533,-3.7275,0.0,30.000002,1.0198039,0.94868326
2023-01-08 14:00:00+00:00,4.3725,54.011234,-4.1275,0.0,30.000002,0.86023253,1.868154
2023-01-08 15:00:00+00:00,4.4225,52.622913,-4.4275,0.0,32.4,1.9235384,3.0413814
2023-01-08 16:00:00+00:00,3.8725,55.10443,-4.3275,0.0,54.300003,2.280351,3.0805843
2023-01-08 17:00:00+00:00,-1.7275,74.14087,-5.7275,0.0,100.0,2.7658634,3.6619666
2023-01-08 18:00:00+00:00,1.1725,72.752884,-3.1775,0.0,100.0,2.3,3.3241541
2023-01-08 19:00:00+00:00,1.6225001,78.711754,-1.6775,0.0,100.0,2.4413111,3.4014702
2023-01-08 20:00:00+00:00,3.0225,76.661934,-0.6775,0.0,100.0,2.2203603,4.3382025
2023-01-08 21:00:00+00:00,3.5225,77.86707,0.022499993,0.0,100.0,3.0528674,5.9236813
2023-01-08 22:00:00+00:00,3.0725,78.07882,-0.3775,0.1,100.0,2.1400933,4.7413077
2023-01-08 23:00:00+00:00,3.0225,78.640915,-0.32750002,0.0,100.0,2.0615528,4.248529
2023-01-09 00:00:00+00:00,2.8225,81.224205,-0.0775,0.0,100.0,1.9235384,2.147091
2023-01-09 01:00:00+00:00,1.7725,90.09975,0.3225,0.2,100.0,1.4866068,3.7854989
2023-01-09 02:00:00+00:00,1.5225,91.39463,0.27249998,0.2,100.0,1.4142135,1.9924859
2023-01-09 03:00:00+00:00,1.8225,89.778404,0.3225,0.4,100.0,1.4422206,3.0413814
2023-01-09 04:00:00+00:00,1.7225001,92.73721,0.67249995,0.2,100.0,1.746425,3.758989
2023-01-09 05:00:00+00:00,2.1225,91.76465,0.92249995,0.1,100.0,1.5,3.4669871
2023-01-09 06:00:00+00:00,1.9225001,95.11222,1.2225001,0.0,100.0,0.8544004,1.8439089
2023-01-09 07:00:00+00:00,1.6225001,95.44327,0.9725,0.1,72.9,0.98994946,1.868154
2023-01-09 08:00:00+00:00,1.8225,95.793884,1.2225001,0.0,75.299995,1.7720045,3.1384711
2023-01-09 09:00:00+00:00,1.5225,96.47534,1.0225,0.0,56.399994,0.9433981,2.4207437
2023-01-09 10:00:00+00:00,1.0725,95.768524,0.47249997,0.0,45.299995,1.1,1.7088008
2023-01-09 11:00:00+00:00,0.3225,95.395546,-0.32750002,0.0,56.999996,1.7029386,2.3345237
2023-01-09 12:00:00+00:00,-0.17750001,96.42667,-0.6775,0.0,100.0,2.385372,3.2649655
2023-01-09 13:00:00+00:00,-0.2775,96.776215,-0.7275,0.0,100.0,2.0880613,3.4985712
2023-01-09 14:00:00+00:00,-0.52750003,97.123955,-0.9275,0.0,98.1,2.3,2.9410882
2023-01-09 15:00:00+00:00,-0.6275,95.01132,-1.3275,0.0,95.1,2.1095023,2.4515302
2023-01-09 16:00:00+00:00,0.22249998,91.30631,-1.0275,0.0,91.2,2.0396078,3.6055512
2023-01-09 17:00:00+00:00,-0.3775,94.32837,-1.1775,0.0,100.0,2.4738634,4.491102
2023-01-09 18:00:00+00:00,-1.0775,98.18561,-1.3275,0.1,100.0,2.9410882,4.838388
2023-01-09 19:00:00+00:00,-1.8275,98.53714,-2.0275,0.3,100.0,2.745906,4.317406
2023-01-09 20:00:00+00:00,-2.2275,96.72461,-2.6775,0.1,100.0,1.7262677,2.9068885
2023-01-09 21:00:00+00:00,-2.4775,98.16461,-2.7275,0.1,100.0,2.0248456,3.231099
2023-01-09 22:00:00+00:00,-2.9775,97.792076,-3.2775,0.1,100.0,1.9924859,2.8071337
2023-01-09 23:00:00+00:00,-2.5275,95.64356,-3.1275,0.2,100.0,1.0630146,2.1023796
2023-01-10 00:00:00+00:00,-4.1275,97.770996,-4.4275,0.3,100.0,3.3600597,5.664804
2023-01-10 01:00:00+00:00,-3.6775,94.88652,-4.3775,0.2,100.0,1.6492423,2.5
2023-01-10 02:00:00+00:00,-4.1275,98.1394,-4.3775,0.3,100.0,0.44721362,1.118034
2023-01-10 03:00:00+00:00,-3.2275,89.70364,-4.6775,0.4,100.0,1.2727922,1.3928387
2023-01-10 04:00:00+00:00,-4.6275,100.0,-4.6275,0.3,100.0,3.6400552,6.3134775
2023-01-10 05:00:00+00:00,-4.1275,89.97088,-5.5275,0.2,100.0,1.264911,1.6124516
2023-01-10 06:00:00+00:00,-5.6775,100.0,-5.6775,0.1,96.0,2.5961509,5.0695167
2023-01-10 07:00:00+00:00,-4.8275,93.40766,-5.7275,0.1,100.0,2.4515302,3.613862
2023-01-10 08:00:00+00:00,-5.2775,95.54437,-5.8775,0.3,100.0,2.3259406,3.2015622
2023-01-10 09:00:00+00:00,-4.7275,91.304726,-5.9275,0.5,100.0,3.7013512,5.2038445
2023-01-10 10:00:00+00:00,-4.4275,90.97922,-5.6775,1.3,100.0,2.236068,3.3955853
2023-01-10 11:00:00+00:00,-4.5775,93.067085,-5.5275,0.5,100.0,1.1401755,1.56205
2023-01-10 12:00:00+00:00,-4.7275,90.95749,-5.9775,0.3,100.0,0.98488575,1.8027756
2023-01-10 13:00:00+00:00,-4.9275,92.693665,-5.9275,0.4,100.0,1.8027756,3.0413814
2023-01-10 14:00:00+00:00,-5.8275,94.07229,-6.6275,0.3,100.0,0.8062258,1.421267
2023-01-10 15:00:00+00:00,-5.8775,91.57533,-7.0275,0.2,100.0,1.360147,1.9
2023-01-10 16:00:00+00:00,-6.2275,90.84771,-7.4775,0.3,100.0,2.0223749,3.0066593
2023-01-10 17:00:00+00:00,-6.5275,90.12501,-7.8775,0.4,100.0,1.8027756,3.0
2023-01-10 18:00:00+00:00,-6.7275,90.1091,-8.0775,0.6,100.0,2.1540658,3.7215588
2023-01-10 19:00:00+00:00,-7.1275,85.955826,-9.0775,0.6,100.0,1.3038404,3.088689
2023-01-10 20:00:00+00:00,-7.5275,90.04508,-8.8775,0.5,100.0,1.0440307,2.280351
2023-01-10 21:00:00+00:00,-7.9275,90.36624,-9.2275,0.3,100.0,1.029563,1.6492423
2023-01-10 22:00:00+00:00,-8.3775,86.49758,-10.2275,0.1,100.0,1.7888545,2.4758837
2023-01-10 23:00:00+00:00,-9.0275,85.743095,-10.9775,0.1,100.0,2.6,3.3241541
2023-01-11 00:00:00+00:00,-10.5275,89.08218,-11.9775,0.1,100.0,2.3,3.4234486
2023-01-11 01:00:00+00:00,-11.1775,90.10746,-12.4775,0.1,100.0,1.7804494,2.6870058
2023-01-11 02:00:00+00:00,-11.6275,87.90844,-13.2275,0.1,100.0,1.746425,2.9732137
2023-01-11 03:00:00+00:00,-12.1275,86.43811,-13.9275,0.2,100.0,2.280351,3.2280025
2023-01-11 04:00:00+00:00,-12.2775,83.63792,-14.4775,0.2,100.0,2.529822,3.4234486
2023-01-11 05:00:00+00:00,-12.2775,79.28484,-15.1275,0.1,100.0,2.7202942,3.4539833
2023-01-11 06:00:00+00:00,-12.3775,76.69,-15.6275,0.1,100.0,2.624881,3.3615475
2023-01-11 07:00:00+00:00,-12.3775,74.49536,-15.9775,0.1,100.0,2.408319,3.04795
2023-01-11 08:00:00+00:00,-12.2775,72.982414,-16.1275,0.1,100.0,1.7888545,2.2022715
2023-01-11 09:00:00+00:00,-12.3275,75.12598,-15.8275,0.1,100.0,2.302173,2.8635643
2023-01-11 10:00:00+00:00,-12.6775,80.209366,-15.3775,0.2,100.0,2.4,3.1256998
2023-01-11 11:00:00+00:00,-13.0775,83.18909,-15.3275,0.2,100.0,2.2022717,3.0413814
2023-01-11 12:00:00+00:00,-13.9275,86.238846,-15.7275,0.2,100.0,2.1,3.1016126
2023-01-11 13:00:00+00:00,-14.4775,86.89766,-16.1775,0.2,100.0,1.7117243,2.433105
2023-01-11 14:00:00+00:00,-14.7275,83.66419,-16.8775,0.2,100.0,1.746425,2.624881
2023-01-11 15:00:00+00:00,-15.2275,82.89776,-17.4775,0.1,100.0,2.059126,2.9546573
2023-01-11 16:00:00+00:00,-15.5775,80.774185,-18.1275,0.1,100.0,2.0615528,3.1906114
2023-01-11 17:00:00+00:00,-15.9275,81.7551,-18.327501,0.1,100.0,2.2825425,3.6359317
2023-01-11 18:00:00+00:00,-16.4775,84.14437,-18.5275,0.1,100.0,1.8439089,3.3241541
2023-01-11 19:00:00+00:00,-16.677502,84.118576,-18.7275,0.1,100.0,1.8439089,3.3015149
